Cust_RefID,Cust_FirstName,Cust_LastName,Cust_PhoneNo,Cust_EmailAddress,Cust_EmailDomain,Cust_StreetAddress,Cust_Zip,Cust_AddressCity,Cust_AddressState,Cust_AddressStateISO,Cust_AddressCountry,Cust_Acct_IBAN,Device_Manufacturer,Connection Type,UA_OS,ISP City,UserIP_Blacklist,TrueIP_Blacklist,VirtualMachineSession,Page activity time,Cust_EstablishedIP,UserSessionInputIP,UserTrueIP,ISP,Device_ID,UserAgent,FinalScore
3F154E72-9580-4E,Steven,Perry,+1-970-485-9570x81894,Steven_Perry@icloud.com,icloud.com,9667 Anderson Isle Suite 872,74756,New York,New York,NY,US,US20612650599162738790,Apple Inc.,Fixed Broadband (Fibre/Cable/DSL),Windows,Phoenix,0.0,0.6896622267037481,0,7763,166.26.226.252,23.115.21.18,25.174.57.6,Comcast,e07919833a54473495a612c2a0f0fcab,Mozilla/5.0 (Windows; 15) AppleWebKit/537.36,10
8DEBCF8D-7C81-45,Diana,Chambers,001-964-948-6390,Diana_Chambers@outlook.com,outlook.com,707 Bailey Burgs Apt. 803,82440,Dallas,Texas,TX,US,US57526403790286137698,Dell Inc.,4G/5G,iOS,Dallas,0.0,0.0,0,269234,144.151.78.137,144.151.78.137,144.151.78.137,T-Mobile,9a79e4286edb428bb763055c8de77375,Mozilla/5.0 (iOS; 12) AppleWebKit/537.36,100
A0B9A11F-FBC8-41,Michael,Patrick,(445)808-2620x796,Michael_Patrick@yahoo.com,yahoo.com,5494 Woods Shore,65898,San Jose,California,CA,US,US23671499213278768024,Dell Inc.,4G/5G,iOS,Phoenix,0.16300584000419782,0.1409337902731045,1,1059,214.204.45.76,45.145.1.109,64.107.166.235,Comcast,e15c3d6894994b6dbca0c09e0790a5ff,Mozilla/5.0 (iOS; 14) AppleWebKit/537.36,0
97B011D0-DA8B-49,Thomas,Galvan,608.805.8499,Thomas_Galvan@gmail.com,gmail.com,4743 Solis Walks Suite 773,98791,Phoenix,Arizona,AZ,US,US88976425885227969108,Huawei,4G/5G,MacOS,San Diego,0.7311844797283386,0.6696531671621694,1,4471,9.138.70.93,117.161.57.15,90.41.250.6,Verizon,f06648df8fdf40069f196945a8f9502e,Mozilla/5.0 (MacOS; 13) AppleWebKit/537.36,0
C6395D9A-28DE-4F,Melinda,Coleman,(853)975-4644,Melinda_Coleman@icloud.com,icloud.com,132 Jennifer Extension Suite 098,34867,Dallas,Texas,TX,US,US63522901256521310909,"Samsung Electronics Co., Ltd.",Fixed Broadband (Fibre/Cable/DSL),iOS,Dallas,0.0,0.0,0,80381,130.61.99.67,130.61.99.67,130.61.99.67,Cox Communications,5ad727f9444647d6948fa931bdad5a5e,Mozilla/5.0 (iOS; 10) AppleWebKit/537.36,91
19B654AF-E48E-46,Ryan,Glass,8219101455,Ryan_Glass@icloud.com,icloud.com,33831 Clark Centers,81065,New York,New York,NY,US,US80619856543931575937,Apple Inc.,Satellite,Linux,Philadelphia,0.7744627895785362,0.03714840292388333,1,9160,70.241.71.214,227.18.157.68,220.139.230.226,T-Mobile,6a996c55f67e4d4ea02488aaac849bdd,Mozilla/5.0 (Linux; 13) AppleWebKit/537.36,0
FC27769D-34EF-4B,Alexis,Boyer,+1-693-224-2460x3673,Alexis_Boyer@yahoo.com,yahoo.com,459 Brittany Street Apt. 123,19322,San Antonio,Texas,TX,US,US80620555998009490252,Apple Inc.,Fixed Broadband (Fibre/Cable/DSL),Linux,Philadelphia,0.4496844330771309,0.7059972162761777,1,1827,168.92.15.142,168.92.15.142,168.92.15.142,Verizon,8b799a61b66445dfa221aaa9acad786c,Mozilla/5.0 (Linux; 12) AppleWebKit/537.36,0
56DB9219-4D81-42,Leslie,Allison,974.539.0855x22274,Leslie_Allison@gmail.com,gmail.com,9742 Moore Isle,63838,Philadelphia,Pennsylvania,PA,US,US42501332260624658860,Apple Inc.,Mobile Broadband,MacOS,Philadelphia,0.0,0.0,0,281274,22.190.198.104,22.190.198.104,22.190.198.104,Cox Communications,019ad5fe057240088d736201a70ede28,Mozilla/5.0 (MacOS; 12) AppleWebKit/537.36,100
8FCED7A5-D10E-4A,Robert,Thomas,342.211.0529x3197,Robert_Thomas@yahoo.com,yahoo.com,81294 Mario Run,40507,Los Angeles,California,CA,US,US86927179572313410517,Huawei,Mobile Broadband,Linux,Philadelphia,0.7609071258456905,0.0,1,499,106.72.82.98,18.43.223.10,45.80.154.103,AT&T,fbc54da187244103a50080a6bd5e662c,Mozilla/5.0 (Linux; 10) AppleWebKit/537.36,0
6AD0127C-3B21-41,Kimberly,Diaz,684.527.3747,Kimberly_Diaz@yahoo.com,yahoo.com,8031 Kevin Corner Apt. 475,85650,Houston,Texas,TX,US,US43878378725582069481,Apple Inc.,Mobile Broadband,Linux,Houston,0.0,0.0,0,205731,102.41.39.107,102.41.39.107,102.41.39.107,Cox Communications,342be63a834744ef9a12d5f2a26db950,Mozilla/5.0 (Linux; 12) AppleWebKit/537.36,100
4050649E-F819-4E,Cynthia,Best,(555)725-9951,Cynthia_Best@icloud.com,icloud.com,7399 Michael Haven Suite 206,56816,San Jose,California,CA,US,US73275272853801383950,Dell Inc.,Mobile Broadband,Windows,San Jose,0.0,0.0,0,267216,219.92.173.11,219.92.173.11,219.92.173.11,AT&T,ab2104ae6d934e828164a981b14349c4,Mozilla/5.0 (Windows; 14) AppleWebKit/537.36,100
C99636E0-E594-45,Joshua,Sutton,757-645-6262,Joshua_Sutton@yahoo.com,yahoo.com,065 Lisa Centers Apt. 079,27238,Phoenix,Arizona,AZ,US,US47137878735341366556,Lenovo,Mobile Broadband,iOS,Phoenix,0.0,0.0,0,92883,42.56.139.236,42.56.139.236,42.56.139.236,Cox Communications,b6f832aca43c447fb8604179df8f843f,Mozilla/5.0 (iOS; 13) AppleWebKit/537.36,100
052BCD58-1949-41,Marcus,Johnson,9143658943,Marcus_Johnson@yahoo.com,yahoo.com,590 Kim Ferry,24050,Chicago,Illinois,IL,US,US62161479385632667085,Lenovo,Fixed Broadband (Fibre/Cable/DSL),iOS,Chicago,0.0,0.0,0,277066,44.175.216.253,44.175.216.253,44.175.216.253,Comcast,a647f3ebf9054a76963e7ddddeda2d67,Mozilla/5.0 (iOS; 12) AppleWebKit/537.36,93
12D6041E-2BE0-45,Michael,Castro,845.847.1166,Michael_Castro@outlook.com,outlook.com,104 Jason Mountain Apt. 979,15921,Philadelphia,Pennsylvania,PA,US,US29089299176561051094,Lenovo,4G/5G,Android,Philadelphia,0.0,0.0,0,254132,244.63.238.133,244.63.238.133,244.63.238.133,Charter Spectrum,ba479b3a0f3f4798a38d9fa0a61ce30b,Mozilla/5.0 (Android; 12) AppleWebKit/537.36,100
A2E3C111-8182-49,Rebecca,Lee,453-666-4255x4618,Rebecca_Lee@yahoo.com,yahoo.com,97212 Rodriguez Ford Suite 577,10793,Phoenix,Arizona,AZ,US,US25454575051151986927,Apple Inc.,Fixed Broadband (Fibre/Cable/DSL),Linux,Dallas,0.0,0.6001888108597079,1,2720,81.84.12.31,219.127.78.14,207.117.254.220,Comcast,43801c98546644f38e59faa6ab1e11ca,Mozilla/5.0 (Linux; 12) AppleWebKit/537.36,0
76D746EE-0AD4-40,Ashley,Brown,+1-874-858-2060x3187,Ashley_Brown@hotmail.com,hotmail.com,1659 Dustin Manors Apt. 681,22178,San Jose,California,CA,US,US98420992407882549863,Lenovo,Mobile Broadband,MacOS,San Jose,0.0,0.0,0,118759,165.18.248.50,165.18.248.50,165.18.248.50,Charter Spectrum,2c309d2423764dfeab48a2f760ed253d,Mozilla/5.0 (MacOS; 10) AppleWebKit/537.36,100
CE6E1BA0-97EE-40,Lisa,Cook,001-831-293-5861x06090,Lisa_Cook@gmail.com,gmail.com,406 Dawson Station Suite 488,39975,Dallas,Texas,TX,US,US34759344774840067507,Lenovo,Satellite,Windows,San Diego,0.6916856263571844,0.5556482943029345,1,3647,96.12.136.200,218.192.213.63,134.92.136.211,T-Mobile,05adf1fbbce64fdcb97d069c39230a5d,Mozilla/5.0 (Windows; 13) AppleWebKit/537.36,0
B5BC2878-BBC3-46,Christopher,Hanson,001-268-215-3379x864,Christopher_Hanson@protonmail.com,protonmail.com,3481 Roberts Motorway,79300,San Jose,California,CA,US,US13352390648627732892,Huawei,Mobile Broadband,Windows,San Jose,0.0,0.0,0,214690,239.83.79.19,239.83.79.19,239.83.79.19,Comcast,4d95e57a1e4c4ac6944294d7dcb4a680,Mozilla/5.0 (Windows; 15) AppleWebKit/537.36,92
2972C494-0E6F-40,Gregory,Wilson,893-695-4927x30941,Gregory_Wilson@gmail.com,gmail.com,1712 Clark Mills Suite 855,84978,San Diego,California,CA,US,US16978893249051529598,Huawei,Mobile Broadband,iOS,San Diego,0.0,0.0,0,222387,126.149.75.110,126.149.75.110,126.149.75.110,Charter Spectrum,82d88a9b7a904a2f94f22cfb58fe76e3,Mozilla/5.0 (iOS; 11) AppleWebKit/537.36,100
896B395E-10C6-49,Charles,Rodriguez,(487)882-2392,Charles_Rodriguez@yahoo.com,yahoo.com,534 Thomas Key,31169,Houston,Texas,TX,US,US98998205117897012976,"Samsung Electronics Co., Ltd.",Mobile Broadband,iOS,Houston,0.0,0.0,0,229628,132.154.45.95,132.154.45.95,132.154.45.95,Verizon,85643087428644a2b6ddf1e4de7881a2,Mozilla/5.0 (iOS; 14) AppleWebKit/537.36,100
6BF9E3F3-EC1D-46,Emily,Gonzales,5662392526,Emily_Gonzales@gmail.com,gmail.com,362 Joseph Junctions,81439,Los Angeles,California,CA,US,US67884540036799642549,"Samsung Electronics Co., Ltd.",Fixed Broadband (Fibre/Cable/DSL),Linux,Dallas,0.35102319730859477,0.28939241350377964,0,7284,236.98.67.105,56.3.141.30,207.106.243.5,Cox Communications,8f3d76d78875460ebeff20b6d0c12e7a,Mozilla/5.0 (Linux; 14) AppleWebKit/537.36,0
D7E80F10-0BD8-47,Diana,Bennett,367.482.9209,Diana_Bennett@protonmail.com,protonmail.com,016 Michelle Estates Apt. 340,82491,Chicago,Illinois,IL,US,US88176541246178163299,Dell Inc.,Mobile Broadband,Linux,Chicago,0.0,0.0,0,134083,6.141.155.48,6.141.155.48,6.141.155.48,Charter Spectrum,4dab5874f351425a816371fc4ddb67f4,Mozilla/5.0 (Linux; 14) AppleWebKit/537.36,99
B4E309EC-E183-4C,Daniel,Hayes,(618)524-5721,Daniel_Hayes@outlook.com,outlook.com,53675 Rhodes Ville,70480,Dallas,Texas,TX,US,US50037785043152949447,Huawei,Mobile Broadband,MacOS,Phoenix,0.9112664459911229,0.0,0,5502,88.77.108.103,18.7.244.59,217.96.182.92,Cox Communications,764eb388a03742838ec05c75d6ba0e21,Mozilla/5.0 (MacOS; 13) AppleWebKit/537.36,11
90BBA4FB-D8F9-47,Anthony,Le,001-227-587-6772x036,Anthony_Le@yahoo.com,yahoo.com,165 Edward Key Suite 361,35549,San Diego,California,CA,US,US84020351503409577419,Google LLC,Mobile Broadband,iOS,Houston,0.0,0.5598150617170559,1,2736,38.176.169.38,73.131.44.70,152.67.1.7,Verizon,3b4b7e117de347768439cb411516a967,Mozilla/5.0 (iOS; 12) AppleWebKit/537.36,1
2163391F-5EF8-42,Anna,Lopez,001-483-347-0439x01923,Anna_Lopez@outlook.com,outlook.com,83159 Danielle Bridge,79154,New York,New York,NY,US,US29109740688649423688,Huawei,Fixed Broadband (Fibre/Cable/DSL),Linux,New York,0.0,0.0,0,87504,38.73.216.171,38.73.216.171,38.73.216.171,T-Mobile,56f62ca65f2c4b518056808b699456cc,Mozilla/5.0 (Linux; 11) AppleWebKit/537.36,100
F01A11F9-BB46-48,Anna,Bishop,001-330-256-5012,Anna_Bishop@icloud.com,icloud.com,582 Mary Walks,63184,San Antonio,Texas,TX,US,US13514453850206438577,Google LLC,Satellite,Linux,San Antonio,0.0,0.0,0,241000,44.165.62.16,44.165.62.16,44.165.62.16,Comcast,1b4b30dc3bf740d5b7f8b0f606b276d2,Mozilla/5.0 (Linux; 13) AppleWebKit/537.36,100
1EC9A03F-5DA5-40,Angela,Gonzalez,861-282-4972,Angela_Gonzalez@outlook.com,outlook.com,93614 Lee Trail,48784,San Antonio,Texas,TX,US,US65698082481396029329,Lenovo,4G/5G,iOS,San Antonio,0.0,0.0,0,170327,75.13.106.170,75.13.106.170,75.13.106.170,Cox Communications,9090dfb8bb0f4069a9a7710194e148ce,Mozilla/5.0 (iOS; 10) AppleWebKit/537.36,100
D84BC05C-9A35-45,Daniel,Martin,2122983274,Daniel_Martin@gmail.com,gmail.com,41177 Mark Street Suite 717,13859,Philadelphia,Pennsylvania,PA,US,US41435930299951755785,Google LLC,4G/5G,iOS,Philadelphia,0.885322960881777,0.7436722465851119,1,6044,175.152.60.107,47.68.94.33,221.225.24.5,Cox Communications,73a673c9af294f8b82eaf0078985f480,Mozilla/5.0 (iOS; 12) AppleWebKit/537.36,0
C621E650-D0D6-41,Whitney,Andrews,(213)574-8467,Whitney_Andrews@yahoo.com,yahoo.com,88094 Serrano Plaza,14120,San Jose,California,CA,US,US30900383068896926383,Dell Inc.,Satellite,Linux,San Jose,0.0,0.0,0,191611,105.27.77.95,105.27.77.95,105.27.77.95,Cox Communications,5ec93e5c64ef44ab93e5a9eb24e4c6a5,Mozilla/5.0 (Linux; 11) AppleWebKit/537.36,100
56B1288F-FAA4-4F,John,Mcdonald,+1-876-797-5359x8040,John_Mcdonald@outlook.com,outlook.com,782 Jill Radial,52824,Chicago,Illinois,IL,US,US20447597973092459435,Lenovo,Satellite,iOS,Chicago,0.0,0.0,0,209854,220.224.240.235,220.224.240.235,220.224.240.235,Comcast,28c8e95d96ab4e1baaad7985f2b2eb26,Mozilla/5.0 (iOS; 14) AppleWebKit/537.36,100
5CACB8C4-5DE0-4C,Bianca,Sanders,(487)340-2872,Bianca_Sanders@outlook.com,outlook.com,0125 Audrey Streets Suite 350,38267,New York,New York,NY,US,US72754480517130029160,Google LLC,Satellite,Windows,New York,0.0,0.0,0,154134,144.213.199.52,144.213.199.52,144.213.199.52,Verizon,89a87a5621d6430ca6d1102863b3acb5,Mozilla/5.0 (Windows; 12) AppleWebKit/537.36,100
D6639BC2-827F-45,Mark,Hunt,614-941-3681x0891,Mark_Hunt@protonmail.com,protonmail.com,297 Weeks Crest,99654,San Antonio,Texas,TX,US,US48368756932069424479,Lenovo,4G/5G,Linux,New York,0.0,0.6410090874221978,0,4286,110.205.84.45,148.56.60.145,214.186.94.19,AT&T,fe346c2a6df24655b79b8a753ff392bc,Mozilla/5.0 (Linux; 12) AppleWebKit/537.36,16
180F8288-A7B0-40,Patricia,Thornton,395-334-4129,Patricia_Thornton@outlook.com,outlook.com,83831 Maria Prairie Apt. 746,51281,Dallas,Texas,TX,US,US19129622849332287653,Dell Inc.,Satellite,MacOS,Dallas,0.0,0.0,0,280106,206.62.14.229,206.62.14.229,206.62.14.229,AT&T,0ed02acb114045c0b529a2d6da23d0ca,Mozilla/5.0 (MacOS; 10) AppleWebKit/537.36,95
F10F3ED3-99DA-4E,Danielle,Young,001-913-224-5920,Danielle_Young@gmail.com,gmail.com,444 Reese Lights Suite 422,21310,San Jose,California,CA,US,US79630703488971402397,Huawei,Satellite,Windows,San Jose,0.0,0.0,0,143476,17.150.119.92,17.150.119.92,17.150.119.92,AT&T,ae52935281204aaea6a28b387b02d6c3,Mozilla/5.0 (Windows; 11) AppleWebKit/537.36,100
FF8E8042-8AA0-42,Toni,Simpson,588.877.3486x79922,Toni_Simpson@protonmail.com,protonmail.com,58259 Travis Tunnel Suite 058,86301,Los Angeles,California,CA,US,US89919150757298740554,Lenovo,Satellite,iOS,Dallas,0.0,0.0,1,574,163.166.238.244,11.227.104.83,8.161.211.224,Verizon,55374b5d75dc4f8a84dbe319defa04e5,Mozilla/5.0 (iOS; 10) AppleWebKit/537.36,29
180A684D-8644-4C,Jeffery,Gordon,(628)507-5457,Jeffery_Gordon@yahoo.com,yahoo.com,0035 Robin Prairie Suite 555,93981,New York,New York,NY,US,US14616267037917706855,Lenovo,4G/5G,Android,New York,0.0,0.0,0,86431,15.242.63.54,15.242.63.54,15.242.63.54,Verizon,b2be11037f0643788aecbea463ec61b6,Mozilla/5.0 (Android; 10) AppleWebKit/537.36,100
2F54792C-5E62-4E,Kathy,Wagner,3022048037,Kathy_Wagner@hotmail.com,hotmail.com,7854 Gregory Mall,26680,Houston,Texas,TX,US,US91943425401298889167,Google LLC,4G/5G,Android,Houston,0.0,0.0,0,148786,229.82.142.43,229.82.142.43,229.82.142.43,Verizon,d2ce8df4fe5845e78ab4b14de55e1292,Mozilla/5.0 (Android; 10) AppleWebKit/537.36,98
699CA768-0136-4C,Jose,White,479-332-2770x114,Jose_White@icloud.com,icloud.com,596 Kathleen Roads Apt. 934,59924,San Antonio,Texas,TX,US,US98843065007597953942,Google LLC,Mobile Broadband,MacOS,San Antonio,0.0,0.0,0,226489,66.127.35.115,66.127.35.115,66.127.35.115,Verizon,b52d6adfd91c43aea9c4bd1e7baa03d6,Mozilla/5.0 (MacOS; 13) AppleWebKit/537.36,100
ACBA03C5-2C51-48,Scott,Raymond,516.576.9303x4619,Scott_Raymond@hotmail.com,hotmail.com,67279 Zamora Track,54644,Phoenix,Arizona,AZ,US,US38741145623157648243,Apple Inc.,4G/5G,Android,San Antonio,0.5668169906353879,0.9490389748640081,1,7227,104.189.249.188,80.9.162.40,183.107.145.169,AT&T,59f274ba2e3f4e69a343d230f59a0ecf,Mozilla/5.0 (Android; 12) AppleWebKit/537.36,0
7FC6670B-2CC3-46,Richard,Garcia,+1-293-522-5352,Richard_Garcia@icloud.com,icloud.com,163 Harris Lodge,75811,Dallas,Texas,TX,US,US13740950645732639001,"Samsung Electronics Co., Ltd.",Mobile Broadband,Linux,San Diego,0.0,0.35058093981002914,1,2069,105.1.108.186,66.133.94.209,236.62.194.192,Charter Spectrum,d9f80dc6cb0f4ae0b7ce0b127bef8c9e,Mozilla/5.0 (Linux; 12) AppleWebKit/537.36,10
26285E57-9898-48,Todd,Henry,816.288.3556x924,Todd_Henry@outlook.com,outlook.com,985 Rios Extensions,39873,Philadelphia,Pennsylvania,PA,US,US37279716104689099357,Apple Inc.,Mobile Broadband,MacOS,Philadelphia,0.0,0.0,0,215798,75.124.43.234,75.124.43.234,75.124.43.234,Cox Communications,adda3d0c7a2c4b3db1e8e6658123c9e8,Mozilla/5.0 (MacOS; 12) AppleWebKit/537.36,92
B631E0CC-D96F-4D,Jacob,Love,+1-492-990-4264x882,Jacob_Love@outlook.com,outlook.com,820 Delgado Plain,30361,Philadelphia,Pennsylvania,PA,US,US58290169308383894579,Dell Inc.,Mobile Broadband,MacOS,Los Angeles,0.047315390828469805,0.9341402506757003,0,203,182.14.54.200,69.192.52.41,113.5.49.52,Cox Communications,3c27404a5e8a402b98483047f4fabfab,Mozilla/5.0 (MacOS; 12) AppleWebKit/537.36,0
F97FF99B-4D25-4A,Kelsey,Solomon,564-969-1435,Kelsey_Solomon@icloud.com,icloud.com,2543 Melinda Estates Suite 184,25113,San Jose,California,CA,US,US15224519817667053766,Huawei,Mobile Broadband,Windows,San Jose,0.0,0.0,0,127669,115.43.146.198,115.43.146.198,115.43.146.198,Verizon,832ebde8a2644339b69c2ea72a9876d9,Mozilla/5.0 (Windows; 13) AppleWebKit/537.36,100
CD9638FF-0BE7-48,Sarah,Carter,(596)594-3649x2947,Sarah_Carter@gmail.com,gmail.com,873 Williams Manor Apt. 520,20017,San Antonio,Texas,TX,US,US12567886355464244840,Huawei,Satellite,iOS,San Antonio,0.0,0.0,0,58046,143.31.182.171,143.31.182.171,143.31.182.171,Comcast,6314aba022a84eb5acb7ed42d1ace13b,Mozilla/5.0 (iOS; 11) AppleWebKit/537.36,98
0947427D-7710-4D,Amanda,Martinez,001-510-339-0064x7532,Amanda_Martinez@protonmail.com,protonmail.com,6716 Taylor Parkway Apt. 175,55292,San Jose,California,CA,US,US33127570603382162596,Huawei,Satellite,Android,San Jose,0.0,0.0,0,51251,106.196.205.168,106.196.205.168,106.196.205.168,Charter Spectrum,d0d867c006ef4e0c8f3e53d9d1c91dea,Mozilla/5.0 (Android; 13) AppleWebKit/537.36,100
6FF0F5DB-6F57-43,Charles,Whitaker,454.245.0690x2154,Charles_Whitaker@hotmail.com,hotmail.com,7698 Hogan Parkways,24963,Phoenix,Arizona,AZ,US,US81091205496476570991,Huawei,Fixed Broadband (Fibre/Cable/DSL),Linux,Phoenix,0.0,0.0,0,81333,194.95.234.57,194.95.234.57,194.95.234.57,Verizon,86f7c299cf274eaab2f31313f528c05a,Mozilla/5.0 (Linux; 10) AppleWebKit/537.36,96
3D0628F1-BB10-42,Debra,Reilly,8586018953,Debra_Reilly@icloud.com,icloud.com,69170 Henderson Park,27064,New York,New York,NY,US,US68824361481093592617,"Samsung Electronics Co., Ltd.",Satellite,MacOS,New York,0.0,0.0,0,72108,16.12.135.123,16.12.135.123,16.12.135.123,Comcast,1ab09aa2f8874b0a9388632d917c1af4,Mozilla/5.0 (MacOS; 14) AppleWebKit/537.36,100
519683E3-1E55-49,Hector,Guerrero,(579)230-6842,Hector_Guerrero@protonmail.com,protonmail.com,6907 Wayne Rest,91490,New York,New York,NY,US,US52253392333851083004,Huawei,Mobile Broadband,Android,Phoenix,0.7500526775179731,0.45221286602004807,1,3413,159.219.250.218,197.115.142.72,56.198.6.172,AT&T,86c3904b5896493aa6fa019bd7394b66,Mozilla/5.0 (Android; 14) AppleWebKit/537.36,0
94521CD3-B583-42,April,Jones,(270)899-7699x421,April_Jones@outlook.com,outlook.com,99117 Vazquez Street Apt. 035,86728,Philadelphia,Pennsylvania,PA,US,US98320012317042764836,"Samsung Electronics Co., Ltd.",Satellite,Windows,Philadelphia,0.0,0.0,0,204290,77.117.165.210,77.117.165.210,77.117.165.210,Verizon,778958af01364bdc9fce5e8755db27f1,Mozilla/5.0 (Windows; 14) AppleWebKit/537.36,96
172B2785-14F8-4D,Rhonda,Winters,212-604-8554,Rhonda_Winters@outlook.com,outlook.com,95485 Dominique Throughway Suite 125,64362,Dallas,Texas,TX,US,US79121353563751391123,Huawei,Mobile Broadband,Linux,Dallas,0.0,0.0,0,244527,169.153.174.54,169.153.174.54,169.153.174.54,Verizon,84a8fa4a5ec04ebdab3e91c91dfa2f71,Mozilla/5.0 (Linux; 12) AppleWebKit/537.36,95
7CE5E020-AFEE-42,Theresa,Thornton,544.226.0363x7079,Theresa_Thornton@gmail.com,gmail.com,874 Montgomery Radial,43270,New York,New York,NY,US,US98558566184184927886,"Samsung Electronics Co., Ltd.",Satellite,Windows,Houston,0.7093406543491664,0.37113145330854924,1,901,207.114.226.48,195.56.127.249,178.3.108.247,Charter Spectrum,35b9f562125040b7aa41de3855067e09,Mozilla/5.0 (Windows; 14) AppleWebKit/537.36,0
B372D7D1-3A5D-43,Lisa,Meyers,001-212-702-5533x09524,Lisa_Meyers@outlook.com,outlook.com,0440 Ware Forks Apt. 278,96744,San Diego,California,CA,US,US14485766458685717941,Huawei,4G/5G,Windows,San Diego,0.0,0.0,0,78836,198.39.30.109,198.39.30.109,198.39.30.109,T-Mobile,043cc558442d4ffe9ec7ef811c192013,Mozilla/5.0 (Windows; 15) AppleWebKit/537.36,90
8BAED1C0-730D-4E,Louis,Davis,+1-948-684-8939x794,Louis_Davis@protonmail.com,protonmail.com,73671 Jason Points,78796,New York,New York,NY,US,US80698617221962672876,Huawei,Satellite,Android,New York,0.0,0.0,0,257416,150.229.99.55,150.229.99.55,150.229.99.55,Verizon,ee7188a392934fcfb878919d8383c50e,Mozilla/5.0 (Android; 11) AppleWebKit/537.36,100
20AA3208-483C-4E,Penny,Vega,001-207-323-7986x70851,Penny_Vega@protonmail.com,protonmail.com,7489 James Crossing,55032,Phoenix,Arizona,AZ,US,US36889826715066433979,Google LLC,4G/5G,Android,San Jose,0.0,0.848812137587133,0,3275,83.81.160.50,243.248.28.234,78.29.133.71,AT&T,e1b254d4f41246689c4c7cf8e66a4f75,Mozilla/5.0 (Android; 13) AppleWebKit/537.36,27
E1373984-0047-48,Joseph,Pearson,4689661098,Joseph_Pearson@protonmail.com,protonmail.com,421 Robert Port,24913,San Antonio,Texas,TX,US,US76407778082872884191,Lenovo,Fixed Broadband (Fibre/Cable/DSL),MacOS,San Antonio,0.0,0.0,0,113432,90.197.180.35,90.197.180.35,90.197.180.35,T-Mobile,cce8e0c502584cb0b1969216b86fd9fc,Mozilla/5.0 (MacOS; 10) AppleWebKit/537.36,93
111B4F6D-0EC2-4D,Janice,Rangel,626-890-1876,Janice_Rangel@icloud.com,icloud.com,676 Phillip Pass Apt. 837,22935,Los Angeles,California,CA,US,US62778358981544980013,"Samsung Electronics Co., Ltd.",4G/5G,iOS,Los Angeles,0.0,0.0,0,71703,108.207.11.132,108.207.11.132,108.207.11.132,T-Mobile,b9b5d15ea1574abe9b899801ce78f617,Mozilla/5.0 (iOS; 10) AppleWebKit/537.36,100
5E7604E2-865F-4E,Elizabeth,Johnson,262-404-3886,Elizabeth_Johnson@icloud.com,icloud.com,092 Kayla Drive,72228,New York,New York,NY,US,US29310582305111041051,"Samsung Electronics Co., Ltd.",Satellite,Android,New York,0.0,0.0,0,270070,70.82.57.41,70.82.57.41,70.82.57.41,AT&T,50c4c9b288d54ca785114bcfead47b32,Mozilla/5.0 (Android; 12) AppleWebKit/537.36,100
721A6D80-F4CC-40,Jason,Lindsey,674-946-3009,Jason_Lindsey@yahoo.com,yahoo.com,15686 Cook Heights Suite 879,85504,Philadelphia,Pennsylvania,PA,US,US78753696121958297474,Dell Inc.,4G/5G,Linux,Philadelphia,0.0,0.0,0,75636,112.74.232.209,112.74.232.209,112.74.232.209,Verizon,ecd9d72be33b45518e3ad52566612fe2,Mozilla/5.0 (Linux; 13) AppleWebKit/537.36,100
5BE7652A-7551-43,Amanda,Harrison,(536)624-9251,Amanda_Harrison@gmail.com,gmail.com,638 Rebecca Fords Suite 856,10646,New York,New York,NY,US,US84166537570816047977,"Samsung Electronics Co., Ltd.",Fixed Broadband (Fibre/Cable/DSL),Android,New York,0.0,0.0,0,105791,217.46.50.217,217.46.50.217,217.46.50.217,T-Mobile,ca6a023bea404e319a70ce3b4aea8177,Mozilla/5.0 (Android; 10) AppleWebKit/537.36,96
0A1DF57C-9B33-43,Jessica,Campbell,343-959-8837x97428,Jessica_Campbell@gmail.com,gmail.com,6039 Andrew Garden Suite 004,43307,Philadelphia,Pennsylvania,PA,US,US45578653967838339489,Lenovo,Satellite,iOS,Philadelphia,0.0,0.0,0,71811,23.230.8.37,23.230.8.37,23.230.8.37,Comcast,762ebe7788fa40218c676cacd0bd8465,Mozilla/5.0 (iOS; 13) AppleWebKit/537.36,100
6D355489-3230-47,Diane,Gomez,497.877.2451x4848,Diane_Gomez@icloud.com,icloud.com,251 Emily Estate Suite 348,25875,San Jose,California,CA,US,US11004145937563087409,Apple Inc.,Satellite,Linux,Dallas,0.8458822797054851,0.0,0,7353,99.106.102.155,124.120.230.158,135.148.96.65,AT&T,8a8cbc68b3c244b8a7822103193f91ab,Mozilla/5.0 (Linux; 13) AppleWebKit/537.36,23
5FE67858-CF92-4E,Mary,Thomas,(539)986-0074,Mary_Thomas@gmail.com,gmail.com,37931 Michael Lock Apt. 233,38150,Phoenix,Arizona,AZ,US,US64810631891681745915,Apple Inc.,4G/5G,Android,Phoenix,0.0,0.0,0,193668,224.68.34.228,224.68.34.228,224.68.34.228,Verizon,4401ac5722a04ee2b71a8296e94cc906,Mozilla/5.0 (Android; 10) AppleWebKit/537.36,98
